embeddings_name,Num_Topics,n_neighbors,n_components,min_cluster_size,min_samples,cluster_selection_method,topic_coherence_c_v
all-mpnet-base-v2,6,15,15,10,15,eom,0.4258722460149465
all-mpnet-base-v2,10,10,25,20,5,eom,0.42581365637045393
all-mpnet-base-v2,10,10,25,15,5,eom,0.42581365637045393
all-mpnet-base-v2,6,5,20,20,5,eom,0.4258036004054771
all-mpnet-base-v2,6,5,25,5,5,eom,0.4257070609835204
all-mpnet-base-v2,8,15,15,10,5,eom,0.4256819744028389
all-mpnet-base-v2,16,20,20,5,10,eom,0.42562006494744375
all-mpnet-base-v2,10,5,10,10,5,eom,0.4255264803404271
all-mpnet-base-v2,8,5,10,10,5,eom,0.425514759698446
all-mpnet-base-v2,16,10,10,20,5,eom,0.42547238576628366
all-mpnet-base-v2,4,10,25,15,15,eom,0.42541143502210826
all-mpnet-base-v2,4,5,10,15,25,eom,0.4251585283888084
all-mpnet-base-v2,4,5,10,20,25,eom,0.4251585283888084
all-mpnet-base-v2,4,15,5,5,5,eom,0.4250629574554094
all-mpnet-base-v2,4,15,25,25,20,eom,0.4250065776281951
all-mpnet-base-v2,20,10,5,10,5,eom,0.4248882078560414
all-mpnet-base-v2,4,20,10,10,10,eom,0.4248665301510363
all-mpnet-base-v2,10,20,5,10,5,eom,0.4248395109024749
all-mpnet-base-v2,4,20,5,25,10,eom,0.42482008889961537
all-mpnet-base-v2,20,25,20,5,5,eom,0.42471282098822105
all-mpnet-base-v2,12,10,5,25,5,eom,0.4246714172201296
all-mpnet-base-v2,4,10,10,15,5,eom,0.4246647103172786
all-mpnet-base-v2,6,15,25,5,15,eom,0.42462854523778454
all-mpnet-base-v2,18,20,15,5,10,eom,0.424468611418725
all-mpnet-base-v2,20,20,15,5,10,eom,0.424468611418725
all-mpnet-base-v2,8,10,5,25,5,eom,0.42444199546846456
all-mpnet-base-v2,4,10,25,5,5,eom,0.4243979219747021
all-mpnet-base-v2,8,5,20,15,5,eom,0.42416972397476804
all-mpnet-base-v2,18,5,15,5,10,eom,0.42413526226995374
all-mpnet-base-v2,4,20,25,25,5,eom,0.4241234817705603
all-mpnet-base-v2,18,10,5,5,5,eom,0.42407091799177327
all-mpnet-base-v2,10,20,20,5,10,eom,0.4240617053719223
all-mpnet-base-v2,4,15,15,25,5,eom,0.42403462245640167
all-mpnet-base-v2,10,5,5,15,5,eom,0.42378616311079753
all-mpnet-base-v2,6,25,20,5,10,eom,0.42362398138100443
all-mpnet-base-v2,10,10,10,20,5,eom,0.4235980896033438
all-mpnet-base-v2,4,25,15,5,5,eom,0.42345321880593173
all-mpnet-base-v2,14,10,10,10,5,eom,0.4233687332016795
all-mpnet-base-v2,20,5,15,5,10,eom,0.42336456300174224
all-mpnet-base-v2,18,10,15,10,5,eom,0.423218718646048
all-mpnet-base-v2,12,10,10,15,5,eom,0.42321319461140844
all-mpnet-base-v2,20,10,25,20,5,eom,0.42312279456847274
all-mpnet-base-v2,20,10,25,15,5,eom,0.42312279456847274
all-mpnet-base-v2,8,10,20,25,10,eom,0.42311608686885677
all-mpnet-base-v2,20,5,25,25,10,eom,0.4231098023143206
all-mpnet-base-v2,16,5,25,25,10,eom,0.4231098023143206
all-mpnet-base-v2,18,5,25,25,10,eom,0.4231098023143206
all-mpnet-base-v2,14,5,25,25,10,eom,0.4231098023143206
all-mpnet-base-v2,12,15,25,25,20,eom,0.42305937640841673
all-mpnet-base-v2,10,15,25,25,20,eom,0.42305937640841673
all-mpnet-base-v2,6,15,25,25,20,eom,0.42305937640841673
all-mpnet-base-v2,14,15,25,25,20,eom,0.42305937640841673
all-mpnet-base-v2,16,15,25,25,20,eom,0.42305937640841673
all-mpnet-base-v2,18,15,25,25,20,eom,0.42305937640841673
all-mpnet-base-v2,20,15,25,25,20,eom,0.42305937640841673
all-mpnet-base-v2,8,15,25,25,20,eom,0.42305937640841673
all-mpnet-base-v2,4,20,20,15,5,eom,0.42305314897364843
all-mpnet-base-v2,16,10,5,10,5,eom,0.4229026090756635
all-mpnet-base-v2,12,10,5,20,5,eom,0.42289136112337194
all-mpnet-base-v2,8,5,10,20,20,eom,0.4228740809465456
all-mpnet-base-v2,6,5,25,10,25,eom,0.4228193524541641
all-mpnet-base-v2,6,5,25,5,25,eom,0.4228193524541641
all-mpnet-base-v2,10,10,10,15,5,eom,0.4227919744552158
all-mpnet-base-v2,12,10,20,10,5,eom,0.4227162588842194
all-mpnet-base-v2,20,5,10,5,10,eom,0.4226456855290364
all-mpnet-base-v2,4,25,10,15,5,eom,0.4224856609715773
all-mpnet-base-v2,16,10,25,15,25,eom,0.4224756199857372
all-mpnet-base-v2,10,10,25,15,25,eom,0.4224756199857372
all-mpnet-base-v2,16,10,25,25,25,eom,0.4224756199857372
all-mpnet-base-v2,10,10,25,10,25,eom,0.4224756199857372
all-mpnet-base-v2,10,10,25,20,25,eom,0.4224756199857372
all-mpnet-base-v2,10,10,25,25,25,eom,0.4224756199857372
all-mpnet-base-v2,16,10,25,20,25,eom,0.4224756199857372
all-mpnet-base-v2,18,10,25,25,25,eom,0.4224756199857372
all-mpnet-base-v2,6,10,25,10,25,eom,0.4224756199857372
all-mpnet-base-v2,6,10,25,25,25,eom,0.4224756199857372
all-mpnet-base-v2,6,10,25,20,25,eom,0.4224756199857372
all-mpnet-base-v2,20,10,25,10,25,eom,0.4224756199857372
all-mpnet-base-v2,18,10,25,20,25,eom,0.4224756199857372
all-mpnet-base-v2,18,10,25,15,25,eom,0.4224756199857372
all-mpnet-base-v2,12,10,25,25,25,eom,0.4224756199857372
all-mpnet-base-v2,20,10,25,15,25,eom,0.4224756199857372
all-mpnet-base-v2,14,10,25,10,25,eom,0.4224756199857372
all-mpnet-base-v2,18,10,25,10,25,eom,0.4224756199857372
all-mpnet-base-v2,20,10,25,20,25,eom,0.4224756199857372
all-mpnet-base-v2,12,10,25,20,25,eom,0.4224756199857372
all-mpnet-base-v2,14,10,25,15,25,eom,0.4224756199857372
all-mpnet-base-v2,16,10,25,10,25,eom,0.4224756199857372
all-mpnet-base-v2,8,10,25,10,25,eom,0.4224756199857372
all-mpnet-base-v2,8,10,25,15,25,eom,0.4224756199857372
all-mpnet-base-v2,8,10,25,20,25,eom,0.4224756199857372
all-mpnet-base-v2,14,10,25,20,25,eom,0.4224756199857372
all-mpnet-base-v2,8,10,25,25,25,eom,0.4224756199857372
all-mpnet-base-v2,20,10,25,25,25,eom,0.4224756199857372
all-mpnet-base-v2,12,10,25,15,25,eom,0.4224756199857372
all-mpnet-base-v2,12,10,25,10,25,eom,0.4224756199857372
all-mpnet-base-v2,14,10,25,25,25,eom,0.4224756199857372
all-mpnet-base-v2,6,10,25,15,25,eom,0.4224756199857372
all-mpnet-base-v2,4,25,10,20,10,eom,0.4222857145457846
all-mpnet-base-v2,4,25,10,25,10,eom,0.4222857145457846
all-mpnet-base-v2,20,5,10,10,20,eom,0.42226486577596345
all-mpnet-base-v2,16,5,10,10,20,eom,0.42226486577596345
all-mpnet-base-v2,18,5,10,10,20,eom,0.42226486577596345
all-mpnet-base-v2,4,20,10,5,5,eom,0.42220325985315094
all-mpnet-base-v2,20,10,10,10,5,eom,0.42211433528066256
all-mpnet-base-v2,10,25,5,5,10,eom,0.4217385903839259
all-mpnet-base-v2,18,5,5,15,5,eom,0.42173047572637035
all-mpnet-base-v2,20,10,10,15,5,eom,0.4216105646725752
all-mpnet-base-v2,20,10,5,5,5,eom,0.421578892179672
all-mpnet-base-v2,8,20,5,10,5,eom,0.4215036248847358
all-mpnet-base-v2,6,20,20,5,5,eom,0.4214582274108595
all-mpnet-base-v2,16,5,20,10,5,eom,0.4213697971463492
all-mpnet-base-v2,10,10,10,10,5,eom,0.4213218548166991
all-mpnet-base-v2,18,5,10,15,10,eom,0.4212157424777725
all-mpnet-base-v2,20,5,20,10,10,eom,0.42115427386141324
all-mpnet-base-v2,20,5,10,10,10,eom,0.4208856621189421
all-mpnet-base-v2,4,10,15,10,5,eom,0.4208792828209059
all-mpnet-base-v2,12,5,10,25,5,eom,0.42072260651367294
all-mpnet-base-v2,16,5,5,10,5,eom,0.4205232218788599
all-mpnet-base-v2,14,25,15,10,5,eom,0.4203290780353568
all-mpnet-base-v2,6,5,10,25,20,eom,0.4203081058848695
all-mpnet-base-v2,18,5,10,10,25,eom,0.4203041991561535
all-mpnet-base-v2,16,5,10,10,25,eom,0.4203041991561535
all-mpnet-base-v2,12,5,10,5,25,eom,0.4203041991561535
all-mpnet-base-v2,12,5,10,10,25,eom,0.4203041991561535
all-mpnet-base-v2,14,5,10,10,25,eom,0.4203041991561535
all-mpnet-base-v2,20,5,10,10,25,eom,0.4203041991561535
all-mpnet-base-v2,16,5,20,15,5,eom,0.42015502114414266
all-mpnet-base-v2,12,5,5,15,5,eom,0.42014060005691173
all-mpnet-base-v2,20,15,20,25,15,eom,0.42009280764710694
all-mpnet-base-v2,6,15,20,25,15,eom,0.42009280764710694
all-mpnet-base-v2,14,15,20,25,15,eom,0.42009280764710694
all-mpnet-base-v2,8,15,20,25,15,eom,0.42009280764710694
all-mpnet-base-v2,16,15,20,25,15,eom,0.42009280764710694
all-mpnet-base-v2,12,15,20,25,15,eom,0.42009280764710694
all-mpnet-base-v2,10,15,20,25,15,eom,0.42009280764710694
all-mpnet-base-v2,18,15,20,25,15,eom,0.42009280764710694
all-mpnet-base-v2,14,15,20,25,20,eom,0.4200785696885975
all-mpnet-base-v2,18,15,20,25,20,eom,0.4200785696885975
all-mpnet-base-v2,12,15,20,25,20,eom,0.4200785696885975
all-mpnet-base-v2,10,15,20,25,20,eom,0.4200785696885975
all-mpnet-base-v2,8,15,20,25,20,eom,0.4200785696885975
all-mpnet-base-v2,16,15,20,25,20,eom,0.4200785696885975
all-mpnet-base-v2,6,15,20,25,20,eom,0.4200785696885975
all-mpnet-base-v2,20,15,20,25,20,eom,0.4200785696885975
all-mpnet-base-v2,4,10,15,25,15,eom,0.4200192343212426
all-mpnet-base-v2,16,10,10,15,5,eom,0.4199688633431795
all-mpnet-base-v2,12,20,15,10,5,eom,0.41994957814586986
all-mpnet-base-v2,4,10,10,5,5,eom,0.4196634032899643
all-mpnet-base-v2,16,5,10,5,20,eom,0.41956273762352264
all-mpnet-base-v2,18,10,10,5,5,eom,0.41954068377965836
all-mpnet-base-v2,6,10,5,15,5,eom,0.4194629520094972
all-mpnet-base-v2,4,25,5,5,10,eom,0.4193613601215329
all-mpnet-base-v2,20,5,15,10,5,eom,0.41929015457463703
all-mpnet-base-v2,18,25,5,5,10,eom,0.4192671120241757
all-mpnet-base-v2,6,10,25,10,20,eom,0.4190306762852219
all-mpnet-base-v2,6,10,25,15,20,eom,0.4190306762852219
all-mpnet-base-v2,6,10,25,25,20,eom,0.4190306762852219
all-mpnet-base-v2,6,10,25,20,20,eom,0.4190306762852219
all-mpnet-base-v2,20,5,5,10,5,eom,0.4188894542654407
all-mpnet-base-v2,16,15,5,5,5,eom,0.4187221052185356
all-mpnet-base-v2,6,25,25,5,5,eom,0.41866891464813516
all-mpnet-base-v2,12,5,10,20,5,eom,0.4185915768778745
all-mpnet-base-v2,6,5,20,10,5,eom,0.41849953046840466
all-mpnet-base-v2,10,10,25,25,5,eom,0.4183384844440868
all-mpnet-base-v2,6,20,10,20,10,eom,0.4181844579950537
all-mpnet-base-v2,10,20,10,20,10,eom,0.4181844579950537
all-mpnet-base-v2,18,20,10,20,10,eom,0.4181844579950537
all-mpnet-base-v2,20,20,10,20,10,eom,0.4181844579950537
all-mpnet-base-v2,16,20,10,20,10,eom,0.4181844579950537
all-mpnet-base-v2,14,20,10,20,10,eom,0.4181844579950537
all-mpnet-base-v2,12,20,10,20,10,eom,0.4181844579950537
all-mpnet-base-v2,8,20,10,20,10,eom,0.4181844579950537
all-mpnet-base-v2,8,5,25,25,10,eom,0.4181302006628844
all-mpnet-base-v2,12,25,5,10,10,eom,0.4180813353652123
all-mpnet-base-v2,12,10,25,25,5,eom,0.41804834815108144
all-mpnet-base-v2,16,5,20,20,5,eom,0.4180420747952598
all-mpnet-base-v2,6,5,25,15,25,eom,0.4180315863165412
all-mpnet-base-v2,6,5,25,20,25,eom,0.4180315863165412
all-mpnet-base-v2,4,15,25,15,5,eom,0.41791757688899167
all-mpnet-base-v2,20,25,5,10,10,eom,0.4178772443396682
all-mpnet-base-v2,18,25,5,10,10,eom,0.4178772443396682
all-mpnet-base-v2,10,15,5,25,5,eom,0.417798461045639
all-mpnet-base-v2,18,15,5,25,5,eom,0.41779846104563895
all-mpnet-base-v2,14,15,5,25,5,eom,0.41779846104563895
all-mpnet-base-v2,16,15,5,25,5,eom,0.41779846104563895
all-mpnet-base-v2,12,15,5,25,5,eom,0.41779846104563895
all-mpnet-base-v2,20,15,5,25,5,eom,0.41779846104563895
all-mpnet-base-v2,6,25,20,10,10,eom,0.41776937812963816
all-mpnet-base-v2,4,20,15,20,10,eom,0.4177238092043577
all-mpnet-base-v2,14,5,20,20,5,eom,0.41766976625474916
all-mpnet-base-v2,4,5,10,20,5,eom,0.41754583558934116
all-mpnet-base-v2,6,10,25,5,20,eom,0.4173603617927483
all-mpnet-base-v2,4,25,10,20,5,eom,0.41728465030246664
all-mpnet-base-v2,4,15,20,25,15,eom,0.417044015108206
all-mpnet-base-v2,16,15,5,25,10,eom,0.41702256753927075
all-mpnet-base-v2,10,15,5,25,10,eom,0.41702256753927075
all-mpnet-base-v2,12,15,5,25,10,eom,0.41702256753927075
all-mpnet-base-v2,20,15,5,25,10,eom,0.41702256753927075
all-mpnet-base-v2,14,15,5,25,10,eom,0.41702256753927075
all-mpnet-base-v2,18,15,5,25,10,eom,0.41702256753927075
all-mpnet-base-v2,20,15,5,5,5,eom,0.41701471666118617
all-mpnet-base-v2,4,25,15,20,5,eom,0.4167352413456874
all-mpnet-base-v2,4,25,15,15,5,eom,0.4167352413456874
all-mpnet-base-v2,18,5,15,5,5,eom,0.4166038452357997
all-mpnet-base-v2,8,5,5,15,5,eom,0.4165764981677412
all-mpnet-base-v2,8,10,15,25,25,eom,0.41655221934936615
all-mpnet-base-v2,4,10,15,25,25,eom,0.41655221934936615
all-mpnet-base-v2,10,10,15,25,25,eom,0.41655221934936615
all-mpnet-base-v2,6,10,15,25,25,eom,0.41655221934936615
all-mpnet-base-v2,14,10,15,25,25,eom,0.41655221934936615
all-mpnet-base-v2,20,10,15,25,25,eom,0.41655221934936615
all-mpnet-base-v2,18,10,15,25,25,eom,0.41655221934936615
all-mpnet-base-v2,12,10,15,25,25,eom,0.41655221934936615
all-mpnet-base-v2,16,10,15,25,25,eom,0.41655221934936615
all-mpnet-base-v2,14,5,10,25,10,eom,0.4165515900830096
all-mpnet-base-v2,16,5,10,25,10,eom,0.4165515900830096
all-mpnet-base-v2,20,5,10,25,10,eom,0.4165515900830096
all-mpnet-base-v2,10,5,10,25,10,eom,0.4165515900830096
all-mpnet-base-v2,18,5,10,25,10,eom,0.4165515900830096
all-mpnet-base-v2,12,5,10,25,10,eom,0.4165515900830096
all-mpnet-base-v2,6,5,20,5,10,eom,0.4165298704457328
all-mpnet-base-v2,6,15,25,25,5,eom,0.4164641609976029
all-mpnet-base-v2,8,5,5,10,5,eom,0.4164240902608353
all-mpnet-base-v2,12,25,5,20,10,eom,0.4164177744252842
all-mpnet-base-v2,20,25,5,15,10,eom,0.4164177744252842
all-mpnet-base-v2,14,25,5,20,10,eom,0.4164177744252842
all-mpnet-base-v2,6,25,5,15,10,eom,0.4164177744252842
all-mpnet-base-v2,10,25,5,20,10,eom,0.4164177744252842
all-mpnet-base-v2,6,25,5,20,10,eom,0.4164177744252842
all-mpnet-base-v2,8,25,5,15,10,eom,0.4164177744252842
all-mpnet-base-v2,12,25,5,15,10,eom,0.4164177744252842
all-mpnet-base-v2,8,25,5,20,10,eom,0.4164177744252842
all-mpnet-base-v2,18,25,5,20,10,eom,0.4164177744252842
all-mpnet-base-v2,20,25,5,20,10,eom,0.4164177744252842
all-mpnet-base-v2,18,25,5,15,10,eom,0.4164177744252842
all-mpnet-base-v2,16,25,5,15,10,eom,0.4164177744252842
all-mpnet-base-v2,10,25,5,15,10,eom,0.4164177744252842
all-mpnet-base-v2,16,25,5,20,10,eom,0.4164177744252842
all-mpnet-base-v2,14,25,5,15,10,eom,0.4164177744252842
all-mpnet-base-v2,6,15,20,25,10,eom,0.4160093436885773
all-mpnet-base-v2,16,5,25,10,5,eom,0.4159176804808272
all-mpnet-base-v2,14,5,25,10,10,eom,0.4159176804808272
all-mpnet-base-v2,12,5,25,5,10,eom,0.4159176804808272
all-mpnet-base-v2,14,5,25,10,5,eom,0.4159176804808272
all-mpnet-base-v2,14,5,25,5,10,eom,0.4159176804808272
all-mpnet-base-v2,6,5,25,10,5,eom,0.4159176804808272
all-mpnet-base-v2,12,5,25,15,10,eom,0.4159176804808272
all-mpnet-base-v2,16,5,25,5,10,eom,0.4159176804808272
all-mpnet-base-v2,20,5,25,15,5,eom,0.4159176804808272
all-mpnet-base-v2,12,5,25,10,5,eom,0.4159176804808272
all-mpnet-base-v2,20,5,25,15,10,eom,0.4159176804808272
all-mpnet-base-v2,12,5,25,10,10,eom,0.4159176804808272
all-mpnet-base-v2,12,5,25,15,5,eom,0.4159176804808272
all-mpnet-base-v2,20,5,25,10,10,eom,0.4159176804808272
all-mpnet-base-v2,10,5,25,5,10,eom,0.4159176804808272
all-mpnet-base-v2,10,5,25,10,5,eom,0.4159176804808272
all-mpnet-base-v2,10,5,25,10,10,eom,0.4159176804808272
all-mpnet-base-v2,10,5,25,15,5,eom,0.4159176804808272
all-mpnet-base-v2,10,5,25,15,10,eom,0.4159176804808272
all-mpnet-base-v2,16,5,25,10,10,eom,0.4159176804808272
all-mpnet-base-v2,8,5,25,15,5,eom,0.4159176804808272
all-mpnet-base-v2,6,5,25,5,10,eom,0.4159176804808272
all-mpnet-base-v2,20,5,25,10,5,eom,0.4159176804808272
all-mpnet-base-v2,16,5,25,15,10,eom,0.4159176804808272
all-mpnet-base-v2,18,5,25,5,10,eom,0.4159176804808272
all-mpnet-base-v2,18,5,25,10,5,eom,0.4159176804808272
all-mpnet-base-v2,18,5,25,10,10,eom,0.4159176804808272
all-mpnet-base-v2,6,5,25,15,5,eom,0.4159176804808272
all-mpnet-base-v2,18,5,25,15,5,eom,0.4159176804808272
all-mpnet-base-v2,4,5,25,15,10,eom,0.4159176804808272
all-mpnet-base-v2,18,5,25,15,10,eom,0.4159176804808272
all-mpnet-base-v2,4,5,25,15,5,eom,0.4159176804808272
all-mpnet-base-v2,6,5,25,15,10,eom,0.4159176804808272
all-mpnet-base-v2,20,5,25,5,10,eom,0.4159176804808272
all-mpnet-base-v2,4,5,25,10,10,eom,0.4159176804808272
all-mpnet-base-v2,8,5,25,15,10,eom,0.4159176804808272
all-mpnet-base-v2,6,5,25,10,10,eom,0.4159176804808272
all-mpnet-base-v2,4,5,25,10,5,eom,0.4159176804808272
all-mpnet-base-v2,8,5,25,10,10,eom,0.4159176804808272
all-mpnet-base-v2,8,5,25,10,5,eom,0.4159176804808272
all-mpnet-base-v2,8,5,25,5,10,eom,0.4159176804808272
all-mpnet-base-v2,14,5,25,15,10,eom,0.4159176804808272
all-mpnet-base-v2,14,5,25,15,5,eom,0.4159176804808272
all-mpnet-base-v2,4,5,25,5,10,eom,0.4159176804808272
all-mpnet-base-v2,16,5,25,15,5,eom,0.4159176804808272
all-mpnet-base-v2,8,10,10,25,5,eom,0.4157757039214643
all-mpnet-base-v2,16,10,10,10,5,eom,0.41577383079180996
all-mpnet-base-v2,4,5,10,25,20,eom,0.41577204601148043
all-mpnet-base-v2,8,5,20,20,5,eom,0.41572515319944414
all-mpnet-base-v2,4,10,15,25,10,eom,0.4153922157098733
all-mpnet-base-v2,12,10,10,20,5,eom,0.4153484678085663
all-mpnet-base-v2,6,5,15,20,5,eom,0.4153255168721812
all-mpnet-base-v2,8,15,25,20,5,eom,0.4149978430816524
all-mpnet-base-v2,4,25,15,5,10,eom,0.41495809299439834
all-mpnet-base-v2,6,5,10,20,25,eom,0.4146822547634365
all-mpnet-base-v2,6,5,10,15,25,eom,0.4146822547634365
all-mpnet-base-v2,8,15,10,25,10,eom,0.41466083041234725
all-mpnet-base-v2,18,5,20,10,5,eom,0.41462982548870697
all-mpnet-base-v2,20,5,20,15,20,eom,0.4143669090851259
all-mpnet-base-v2,16,5,20,15,20,eom,0.4143669090851259
all-mpnet-base-v2,16,5,20,20,20,eom,0.4143669090851259
all-mpnet-base-v2,20,5,20,20,20,eom,0.4143669090851259
all-mpnet-base-v2,12,5,20,15,20,eom,0.4143669090851259
all-mpnet-base-v2,14,5,20,20,20,eom,0.4143669090851259
all-mpnet-base-v2,10,5,20,15,20,eom,0.4143669090851259
all-mpnet-base-v2,12,5,20,20,20,eom,0.4143669090851259
all-mpnet-base-v2,8,5,20,15,20,eom,0.4143669090851259
all-mpnet-base-v2,6,5,20,20,20,eom,0.4143669090851259
all-mpnet-base-v2,18,5,20,20,20,eom,0.4143669090851259
all-mpnet-base-v2,14,5,20,15,20,eom,0.4143669090851259
all-mpnet-base-v2,8,5,20,20,20,eom,0.4143669090851259
all-mpnet-base-v2,18,5,20,15,20,eom,0.4143669090851259
all-mpnet-base-v2,10,5,20,20,20,eom,0.4143669090851259
all-mpnet-base-v2,6,5,20,15,20,eom,0.4143669090851259
all-mpnet-base-v2,14,10,20,25,10,eom,0.41431279453865955
all-mpnet-base-v2,10,10,20,25,10,eom,0.41431279453865955
all-mpnet-base-v2,18,10,20,25,10,eom,0.41431279453865955
all-mpnet-base-v2,12,10,20,25,10,eom,0.41431279453865955
all-mpnet-base-v2,16,10,20,25,10,eom,0.41431279453865955
all-mpnet-base-v2,20,10,20,25,10,eom,0.41431279453865955
all-mpnet-base-v2,4,10,10,25,5,eom,0.4142623403780533
all-mpnet-base-v2,16,5,20,25,5,eom,0.41396574198458325
all-mpnet-base-v2,8,5,10,25,20,eom,0.4136248359242465
all-mpnet-base-v2,18,5,10,25,20,eom,0.4136248359242464
all-mpnet-base-v2,14,5,10,25,20,eom,0.4136248359242464
all-mpnet-base-v2,10,5,10,25,20,eom,0.4136248359242464
all-mpnet-base-v2,20,5,10,25,20,eom,0.4136248359242464
all-mpnet-base-v2,16,5,10,25,20,eom,0.4136248359242464
all-mpnet-base-v2,12,5,10,25,20,eom,0.4136248359242464
all-mpnet-base-v2,8,10,15,10,5,eom,0.41352904379205335
all-mpnet-base-v2,4,20,15,25,10,eom,0.4135214365570958
all-mpnet-base-v2,10,5,20,20,5,eom,0.41347225265137966
all-mpnet-base-v2,12,10,10,10,25,eom,0.4134112319447734
all-mpnet-base-v2,18,10,10,10,25,eom,0.4134112319447734
all-mpnet-base-v2,12,10,10,15,25,eom,0.4134112319447734
all-mpnet-base-v2,16,10,10,10,25,eom,0.4134112319447734
all-mpnet-base-v2,16,10,10,25,25,eom,0.4134112319447734
all-mpnet-base-v2,16,10,10,20,25,eom,0.4134112319447734
all-mpnet-base-v2,6,10,10,10,25,eom,0.4134112319447734
all-mpnet-base-v2,14,10,10,10,25,eom,0.4134112319447734
all-mpnet-base-v2,6,10,10,15,25,eom,0.4134112319447734
all-mpnet-base-v2,20,10,10,25,25,eom,0.4134112319447734
all-mpnet-base-v2,18,10,10,15,25,eom,0.4134112319447734
all-mpnet-base-v2,4,10,10,20,25,eom,0.4134112319447734
all-mpnet-base-v2,20,10,10,10,25,eom,0.4134112319447734
all-mpnet-base-v2,20,10,10,15,25,eom,0.4134112319447734
all-mpnet-base-v2,20,10,10,20,25,eom,0.4134112319447734
all-mpnet-base-v2,4,10,10,15,25,eom,0.4134112319447734
all-mpnet-base-v2,4,10,10,10,25,eom,0.4134112319447734
all-mpnet-base-v2,14,10,10,25,25,eom,0.4134112319447734
all-mpnet-base-v2,14,10,10,15,25,eom,0.4134112319447734
all-mpnet-base-v2,14,10,10,20,25,eom,0.4134112319447734
all-mpnet-base-v2,18,10,10,20,25,eom,0.4134112319447734
all-mpnet-base-v2,18,10,10,25,25,eom,0.4134112319447734
all-mpnet-base-v2,6,10,10,25,25,eom,0.4134112319447734
all-mpnet-base-v2,6,10,10,20,25,eom,0.4134112319447734
all-mpnet-base-v2,12,10,10,20,25,eom,0.4134112319447734
all-mpnet-base-v2,16,10,10,15,25,eom,0.4134112319447734
all-mpnet-base-v2,4,10,10,25,25,eom,0.4134112319447734
all-mpnet-base-v2,10,10,10,15,25,eom,0.4134112319447734
all-mpnet-base-v2,10,10,10,20,25,eom,0.4134112319447734
all-mpnet-base-v2,10,10,10,10,25,eom,0.4134112319447734
all-mpnet-base-v2,8,10,10,25,25,eom,0.4134112319447734
all-mpnet-base-v2,8,10,10,20,25,eom,0.4134112319447734
all-mpnet-base-v2,8,10,10,15,25,eom,0.4134112319447734
all-mpnet-base-v2,8,10,10,10,25,eom,0.4134112319447734
all-mpnet-base-v2,10,10,10,25,25,eom,0.4134112319447734
all-mpnet-base-v2,12,10,10,25,25,eom,0.4134112319447734
all-mpnet-base-v2,6,10,25,25,5,eom,0.4133641462259644
all-mpnet-base-v2,14,15,20,25,5,eom,0.4133622109351118
all-mpnet-base-v2,18,15,5,5,5,eom,0.41333097071690794
all-mpnet-base-v2,14,5,10,25,5,eom,0.41324899086014005
all-mpnet-base-v2,16,5,10,25,5,eom,0.41324899086014
all-mpnet-base-v2,18,5,10,25,5,eom,0.41324899086014
all-mpnet-base-v2,20,5,10,25,5,eom,0.41324899086014
all-mpnet-base-v2,8,15,15,25,10,eom,0.4131124711571479
all-mpnet-base-v2,8,15,15,25,5,eom,0.41309442283738984
all-mpnet-base-v2,4,5,20,20,5,eom,0.4129309131161715
all-mpnet-base-v2,20,5,10,5,20,eom,0.41285902342975855
all-mpnet-base-v2,18,5,10,5,20,eom,0.41285902342975855
all-mpnet-base-v2,12,25,5,5,10,eom,0.4127562513562085
all-mpnet-base-v2,4,20,15,25,5,eom,0.4127520978644007
all-mpnet-base-v2,4,15,10,25,10,eom,0.4126157645298347
all-mpnet-base-v2,12,15,5,15,10,eom,0.4123819887735471
all-mpnet-base-v2,12,15,5,20,10,eom,0.4123819887735471
all-mpnet-base-v2,8,15,5,15,10,eom,0.4123819887735471
all-mpnet-base-v2,8,15,5,20,10,eom,0.4123819887735471
all-mpnet-base-v2,6,15,5,20,10,eom,0.4123819887735471
all-mpnet-base-v2,4,15,5,20,10,eom,0.4123819887735471
all-mpnet-base-v2,4,15,5,15,10,eom,0.4123819887735471
all-mpnet-base-v2,14,15,5,20,10,eom,0.4123819887735471
all-mpnet-base-v2,20,15,5,20,10,eom,0.4123819887735471
all-mpnet-base-v2,6,15,5,15,10,eom,0.4123819887735471
all-mpnet-base-v2,10,15,5,20,10,eom,0.4123819887735471
all-mpnet-base-v2,16,15,5,15,10,eom,0.4123819887735471
all-mpnet-base-v2,20,15,5,15,10,eom,0.4123819887735471
all-mpnet-base-v2,14,15,5,15,10,eom,0.4123819887735471
all-mpnet-base-v2,10,15,5,15,10,eom,0.4123819887735471
all-mpnet-base-v2,18,15,5,15,10,eom,0.4123819887735471
all-mpnet-base-v2,16,15,5,20,10,eom,0.4123819887735471
all-mpnet-base-v2,18,15,5,20,10,eom,0.4123819887735471
all-mpnet-base-v2,18,5,20,5,20,eom,0.4122987127101345
all-mpnet-base-v2,20,5,20,5,20,eom,0.4122987127101345
all-mpnet-base-v2,16,5,20,5,20,eom,0.4122987127101345
all-mpnet-base-v2,14,5,20,5,20,eom,0.4122987127101344
all-mpnet-base-v2,20,5,20,10,5,eom,0.4122554648046181
all-mpnet-base-v2,20,10,10,5,5,eom,0.412238231153766
all-mpnet-base-v2,8,5,10,15,5,eom,0.41163499187317526
all-mpnet-base-v2,4,15,5,5,10,eom,0.4115603859754823
